,Unnamed: 0,nan,Roadway ID,From Measure,TMC,Route Number,Direction,Community(ies),Segment Begin Location,Segment End Location,Length (miles),Lanes,Speed Limit (mph),AM Average Speed (mph),AM Congested Speed (mph),AM Delay per Mile (minutes),AM Average Travel Time Index,AM% Travel Time Index,AM Speed Index,AM Congested Minutes,PM Average Speed (mph),PM Congested Speed (mph),PM Delay per Mile (minutes),PM Average Travel Time Index,PM% Travel Time Index,PM Speed Index,PM Congested Minutes,begin lat,begin long,end lat,end long
473,476,475.0,11.0,1068.152,129P04326,MA-128,Northbound,"PEABODY, PEABODY",Centennial Dr/Forest St/Exit 28,Centennial Dr/Forest St/Exit 28,0.874563690681,2.0,50,60.5301929861,21.2736156352,0.053740850888800006,1.0573235742799998,1.45454545455,1.21060385972,7.64473957253,61.6853658537,27.5084745763,0.0351780277569,1.03752322961,1.28,1.23370731707,1.50159066808,42.52433509999999,-70.9573266,42.52433509999999,-70.9573266
474,477,476.0,11.0,2681.5354,129+04328,MA-128,Northbound,PEABODY,Centennial Dr/Forest St/Exit 28,Lowell St/Exit 26,0.15827432011700002,2.0,50,50.9799744354,23.5394402036,0.209190784951,1.21616381112,3.1,1.0195994887100002,40.187473370300005,49.2332229581,24.6226658081,0.250947323416,1.2593122342,2.95238095238,0.984664459161,41.1390728477,NA,NA,42.5425101,-70.9770223
475,478,477.0,11.0,2937.2496,129P04328,MA-128,Northbound,PEABODY,Lowell St/Exit 26,Lowell St/Exit 26,0.369109002646,2.0,50,50.1140228901,26.259382819000002,0.162786918402,1.15736068779,2.23076923077,1.0022804578,30.7797625414,49.306307301400004,27.985401459899997,0.18240009641,1.1763200932,2.0714285714300003,0.986126146029,25.4236164807,42.5425101,-70.9770223,42.5425101,-70.9770223
476,479,478.0,11.0,3524.9111,129+04329,MA-128,Northbound,PEABODY,Lowell St/Exit 26,MA-114/Andover St/Exit 25,0.329945243863,2.0,50,51.844765723900004,28.8087557604,0.104669436154,1.09943596435,1.62857142857,1.03689531448,10.9919797383,50.6496438356,31.2287104623,0.13197694850299999,1.12537810108,1.62857142857,1.01299287671,10.8098630137,42.5425101,-70.9770223,42.5555421,-70.9658362
477,480,479.0,11.0,4049.6133,129P04329,MA-128,Northbound,PEABODY,MA-114/Andover St/Exit 25,MA-114/Andover St/Exit 25,0.500622776638,2.0,50,55.1131530043,11.4285714286,0.054186583074900006,1.05238036364,1.16,1.10226306009,0.6937848441050001,54.9556498674,16.555555555599998,0.0573067142506,1.05539649044,1.16,1.09911299735,0.22917771883299998,42.5555421,-70.9658362,42.5555421,-70.9658362
478,481,480.0,11.0,4838.0149,129+04663,MA-128,Northbound,"DANVERS, PEABODY",MA-114/Andover St/Exit 25,Endicott St/Exit 24,0.44547742161000004,2.0,55,57.154354106499994,18.1034482759,0.049788785789099996,1.04978878579,1.15384615385,1.03917007466,0.718118035493,57.0172150795,29.0588235294,0.052313760261699996,1.0523137602600001,1.15384615385,1.03667663781,0.8890825887989999,42.5555421,-70.9658362,42.5494004,-70.93394219999999
479,482,481.0,11.0,5554.7386,129P04663,MA-128,Northbound,DANVERS,Endicott St/Exit 24,Endicott St/Exit 24,0.18628875731800001,2.0,55,57.5977060778,17.25,0.0417081527332,1.0417081527299998,1.15384615385,1.0472310195999999,0.308714760424,57.6726387967,22.9130434783,0.0403546855464,1.04035468555,1.15384615385,1.04859343267,0.610484406105,42.5494004,-70.93394219999999,42.5494004,-70.93394219999999
480,483,482.0,11.0,5845.7356,129+04664,MA-128,Northbound,DANVERS,Endicott St/Exit 24,MA-35/Exit 23,0.469931976672,2.0,55,55.9317819573,25.5,0.0557862029273,1.0548564328799999,1.1568627451,1.01694149013,1.47912017851,55.158781522,25.184210526300003,0.070819618711,1.06963929173,1.18,1.00288693676,1.01762999331,42.5494004,-70.93394219999999,42.5746375,-70.9369936
481,484,483.0,11.0,6582.3346,129P04664,MA-128,Northbound,DANVERS,MA-35/Exit 23,MA-35/Exit 23,0.21406506299000003,2.0,55,52.412545886400004,25.150684931500003,0.110281323819,1.1066052796899999,1.2608695652200002,0.952955379753,1.89160008637,51.7395108818,28.15,0.125172579775,1.12100016045,1.28888888889,0.9407183796680001,1.61543639219,42.5746375,-70.9369936,42.5746375,-70.9369936
482,485,484.0,11.0,6933.9561,129+04665,MA-128,Northbound,DANVERS,MA-35/Exit 23,MA-62/Exit 22,0.343532679868,2.0,55,57.42643764,28.1153846154,0.0770730045635,1.07964210472,1.19230769231,1.044117048,1.3314840499299998,57.1820831932,25.4615384615,0.08153778028469999,1.08425570629,1.21568627451,1.0396742398799999,0.349815001682,42.5746375,-70.9369936,42.5696158,-70.9342451
483,486,485.0,11.0,7470.5593,129P04665,MA-128,Northbound,DANVERS,MA-62/Exit 22,MA-62/Exit 22,0.323882296796,2.0,55,54.0549353377,29.8269230769,0.109981903136,1.10998190314,1.27659574468,0.9828170061399999,1.37946280535,54.8149857955,22.625,0.0945911803005,1.0945911803,1.22448979592,0.9966361053720001,0.6818181818179999,42.5696158,-70.9342451,42.5696158,-70.9342451
484,487,486.0,11.0,7992.3776,129+04666,MA-128,Northbound,DANVERS,MA-62/Exit 22,Trask Ln/Exit 21,0.520500146924,2.0,55,58.584251458199994,27.4,0.0717850735827,1.07537432726,1.18867924528,1.0651682083299998,0.129617627997,58.8298607114,31.0,0.0675092746983,1.07088473843,1.16666666667,1.06963383112,0.0276274893519,42.5696158,-70.9342451,42.56915499999999,-70.9088866
485,488,487.0,11.0,8819.6359,129P04666,MA-128,Northbound,DANVERS,Trask Ln/Exit 21,Trask Ln/Exit 21,0.0869504782975,2.0,55,59.7343665913,30.0,0.09535600185560002,1.10489160204,1.2,1.08607939257,0.0258314497901,60.399021093100004,34.0,0.08430267434979999,1.0927329417799998,1.1785714285700002,1.09816401987,0.08390630462649999,42.56915499999999,-70.9088866,42.56915499999999,-70.9088866
486,489,488.0,11.0,8952.1014,129+04667,MA-128,Northbound,"BEVERLY, DANVERS",Trask Ln/Exit 21,MA-1A/Dodge St/Exit 20,0.809715944274,2.0,55,60.2160926871,0.0,0.044030427410900005,1.0462319487799998,1.14545454545,1.09483804886,0.0,60.54175293310001,0.0,0.0386706292662,1.04060416073,1.125,1.10075914424,0.0,42.5680987,-70.9081177,42.57244439999999,-70.8929667
487,490,489.0,11.0,10247.2804,129P04330,MA-128,Northbound,BEVERLY,MA-1A/Dodge St/Exit 20,MA-1A/Dodge St/Exit 20,0.22007781520300002,2.0,55,57.5909395224,28.6470588235,0.08944959418680001,1.0939220739,1.21153846154,1.04710799132,0.45525552332099994,57.6574096241,25.4666666667,0.0882485242317,1.09266095044,1.23529411765,1.04831653862,0.4309312904,42.57244439999999,-70.8929667,42.57244439999999,-70.8929667
488,491,490.0,11.0,10594.3968,129+04331,MA-128,Northbound,BEVERLY,MA-1A/Dodge St/Exit 20,Sohier Rd/Brimbal Ave/Exit 19,0.461035535881,2.0,55,60.343536665900004,23.5757575758,0.05680698489159999,1.06059411722,1.14285714286,1.09715521211,0.872054613521,60.7410124725,0.0,0.050300458992599995,1.0536538229299999,1.14285714286,1.1043820449500001,0.0,42.57244439999999,-70.8929667,NA,NA
489,492,491.0,11.0,11327.4575,129P04331,MA-128,Northbound,BEVERLY,Sohier Rd/Brimbal Ave/Exit 19,Sohier Rd/Brimbal Ave/Exit 19,0.14554388501499999,2.0,55,63.37293075310001,23.764705882399998,0.037685566085399996,1.04145412269,1.13793103448,1.1522351046,0.475635346235,63.134365948900005,27.6666666667,0.0412631349901,1.04538944849,1.13793103448,1.1478975627099999,0.09066868152629999,NA,NA,NA,NA
490,493,492.0,11.0,11553.2447,129+04332,MA-128,Northbound,BEVERLY,Sohier Rd/Brimbal Ave/Exit 19,MA-22/Essex St,0.969067388042,2.0,55,60.904014353,25.146341463400002,0.062079813098900004,1.0672531308600002,1.1818181818200002,1.10734571551,1.10338640951,61.7152201258,24.8,0.0491305790224,1.05322479394,1.14035087719,1.12209491138,0.150943396226,NA,NA,42.550076,-70.876958
491,494,493.0,11.0,13087.7487,129P04332,MA-128,Northbound,BEVERLY,MA-22/Essex St,MA-22/Essex St,0.0870116390144,2.0,55,64.7920406235,0.0,0.04368673009480001,1.04951162744,1.13333333333,1.17803710225,0.0,64.9826111345,0.0,0.040970990449300006,1.04643378918,1.13333333333,1.18150202063,0.0,42.550076,-70.876958,42.550076,-70.876958
492,495,494.0,11.0,13235.1695,129+04333,MA-128,Northbound,"BEVERLY, WENHAM",MA-22/Essex St,Grapevine Rd/Exit 17,2.0796778129700004,2.0,55,64.9534446533,0.0,0.028216149907599998,1.03150803406,1.09836065574,1.1809717209700001,0.0,65.2722110045,0.0,0.0237049381883,1.0264705143100001,1.09836065574,1.18676747281,0.0,42.550076,-70.876958,42.5944104,-70.8319045
493,496,495.0,11.0,16574.3135,129P04333,MA-128,Northbound,WENHAM,Grapevine Rd/Exit 17,Grapevine Rd/Exit 17,0.134744212219,2.0,55,65.1529315771,0.0,0.025387823463,1.0283497362,1.09836065574,1.18459875595,0.0,65.7658039881,0.0,0.016805848828200003,1.01876653119,1.09836065574,1.19574189069,0.0,42.5944104,-70.8319045,42.5944104,-70.8319045
494,497,496.0,11.0,16782.2961,129+04334,MA-128,Northbound,"MANCHESTER, WENHAM",Grapevine Rd/Exit 17,Pine St/Exit 16,1.67166907681,2.0,55,63.6104748137,0.0,0.0341499671277,1.03756496384,1.1,1.15655408752,0.0,64.19922128489999,0.0,0.025499866298000003,1.02804985293,1.1,1.1672585688200001,0.0,42.5944104,-70.8319045,42.5883118,-70.7886674
495,498,497.0,11.0,19464.4072,129P04334,MA-128,Northbound,MANCHESTER,Pine St/Exit 16,Pine St/Exit 16,0.165710860657,2.0,55,66.8800606697,0.0,0.0275631553882,1.0316976287000001,1.11290322581,1.21600110309,0.0,67.2273611111,0.0,0.022928538251299996,1.0263678189899998,1.11290322581,1.22231565657,0.0,42.5883118,-70.7886674,42.5883118,-70.7886674
496,499,498.0,11.0,19722.2718,129+04335,MA-128,Northbound,MANCHESTER,Pine St/Exit 16,School St/Exit 15,1.04698838872,2.0,55,65.1307227516,0.0,0.0257018432276,1.0287003916,1.09836065574,1.18419495912,0.0,65.626153229,0.0,0.018747259752700002,1.02093444006,1.09836065574,1.1932027859799998,0.0,42.5883118,-70.7886674,42.5868845,-70.767207
497,500,499.0,11.0,21396.0549,129P04335,MA-128,Northbound,MANCHESTER,School St/Exit 15,School St/Exit 15,0.11747714902100001,2.0,55,65.2850247233,0.0,0.0099559972137,1.0109515969399998,1.08196721311,1.1870004495200002,0.0,66.06878980890001,0.0,0.0,1.0,1.06451612903,1.2012507237999999,0.0,42.5868845,-70.767207,42.5868845,-70.767207
498,501,500.0,11.0,21575.8442,129+04336,MA-128,Northbound,"ESSEX, GLOUCESTER, MANCHESTER",School St/Exit 15,MA-133/Essex Ave/Exit 14,3.00704729339,2.0,55,63.5196645132,0.0,0.00708937180828,1.0075619966,1.0666666666700002,1.15490299115,0.0,64.1634121274,0.0,0.0,1.0,1.0666666666700002,1.16660749323,0.0,42.5868845,-70.767207,42.6144626,-70.7002534
499,502,501.0,11.0,26397.8073,129P04336,MA-128,Northbound,GLOUCESTER,MA-133/Essex Ave/Exit 14,MA-133/Essex Ave/Exit 14,0.0917389512828,2.0,55,65.073245558,31.0,0.012947011186899999,1.01424171231,1.1,1.18314991924,0.0306787677362,65.8939327804,0.0,0.00146333267694,1.00160966594,1.06451612903,1.1980715051000002,0.0,42.6140039,-70.6865088,42.6140039,-70.6865088
500,503,502.0,11.0,26544.8453,129+04337,MA-128,Northbound,GLOUCESTER,MA-133/Essex Ave/Exit 14,Concord St/Exit 13,0.620275260421,2.0,55,62.260849385,33.0,0.011306510810799999,1.01187183635,1.08620689655,1.13201544336,0.055697377581799996,63.7217166916,0.0,0.0,1.0,1.06779661017,1.1585766671200002,0.0,42.6140039,-70.6865088,42.636589,-70.734983
501,504,503.0,11.0,27537.8002,129P04337,MA-128,Northbound,GLOUCESTER,Concord St/Exit 13,Concord St/Exit 13,0.111122340397,2.0,55,62.860215053800005,20.4,0.00211785021912,1.0022237427299998,1.06779661017,1.14291300098,0.280504908836,63.853945004799996,34.0,0.0,1.0,1.05,1.16098081827,0.0331629128092,42.636589,-70.734983,42.636589,-70.734983
502,505,504.0,11.0,27707.2024,129+04338,MA-128,Northbound,GLOUCESTER,Concord St/Exit 13,Crafts Rd/Exit 12,0.63892792698,2.0,55,60.636913766999996,17.8309178744,0.0217543345693,1.02247947905,1.19230769231,1.10248934122,5.781450017459999,60.2799114699,24.2392638037,0.027614536298599997,1.02853502084,1.29166666667,1.09599839036,5.09308683765,42.636589,-70.734983,42.627739,-70.694566
503,506,505.0,11.0,28717.6099,129P04338,MA-128,Northbound,GLOUCESTER,Crafts Rd/Exit 12,Crafts Rd/Exit 12,0.0742877041303,2.0,55,55.6517168886,21.308080808099998,0.07813385380599999,1.07813385381,1.5384615384600002,1.01184939797,11.100210231300002,56.12324621729999,20.4100719424,0.06907572252069999,1.06907572252,1.4634146341499998,1.0204226585,9.17744154058,42.627739,-70.694566,42.627739,-70.694566
504,507,506.0,11.0,28839.1268,129+09183,MA-128,Northbound,GLOUCESTER,Crafts Rd/Exit 12,Washington St,1.10124700948,2.0,55,46.6263109895,28.668789808899998,0.154751616413,1.13669726116,1.5588235294100001,0.8477511089,12.8864569083,45.8448760542,29.8571428571,0.17668583739799998,1.1560724897,1.5588235294100001,0.833543200985,12.450805008900002,42.627739,-70.694566,42.6509129,-70.6723568
505,508,507.0,11.0,30603.6427,129P09183,MA-128,Northbound,GLOUCESTER,Washington St,Washington St,0.057120211625699996,2.0,25,27.9965091925,26.452266023099998,0.943124329806,1.78593694151,2.17391304348,1.1198603676999999,208.275541075,29.1947917862,27.567160049800002,0.8551610862469999,1.71263423854,2.27272727273,1.16779167145,199.031776987,42.6509129,-70.6723568,42.6509129,-70.6723568
506,509,508.0,12.0,0.0,129N09183,MA-128,Southbound,GLOUCESTER,Washington St,Washington St,0.0535772209187,2.0,25,26.2085208835,25.8554487179,0.0,1.0,1.1137,1.0483408353399999,235.151261384,26.5686296845,26.4222681834,0.0,1.0,1.166,1.06274518738,237.92231461400002,42.6509129,-70.6723568,42.6509129,-70.6723568
507,510,509.0,12.0,72.3288,129-04338,MA-128,Southbound,GLOUCESTER,Washington St,Crafts Rd/Exit 12,1.11921761316,2.0,55,48.444658652799994,29.1774193548,0.0620560454246,1.05274763861,1.1860465116299999,0.880811975505,1.68745747335,48.2078344612,27.746031746,0.0681403898469,1.0579193313700002,1.15909090909,0.8765060811130001,1.96772514315,42.6509129,-70.6723568,42.627739,-70.694566
508,511,510.0,12.0,1873.7503,129N04338,MA-128,Southbound,GLOUCESTER,Crafts Rd/Exit 12,Crafts Rd/Exit 12,0.10140844675899999,2.0,55,60.9739884393,0.0,0.016284229373700002,1.01682703702,1.0877192982500001,1.10861797162,0.0,61.39590301,0.0,0.009521970711870002,1.0098393697399999,1.0689655172399999,1.11628914564,0.0,42.627739,-70.694566,42.627739,-70.694566
509,512,511.0,12.0,2028.8576,129-04337,MA-128,Southbound,GLOUCESTER,Crafts Rd/Exit 12,Concord St/Exit 13,0.448256607403,2.0,55,61.6873547187,24.0,0.00490473211228,1.0050682231799999,1.0689655172399999,1.12158826761,0.0278940027894,61.4896532438,0.0,0.00803198475698,1.00829971758,1.0689655172399999,1.11799369534,0.0,42.627739,-70.694566,42.636589,-70.734983
510,513,512.0,12.0,2741.8277,129N04337,MA-128,Southbound,GLOUCESTER,Concord St/Exit 13,Concord St/Exit 13,0.105574574929,2.0,55,61.682541611000005,24.0,0.00498062803184,1.00514664897,1.0877192982500001,1.12150075656,0.0874741829668,61.231204070100006,0.0,0.012150603152399998,1.0125556232600001,1.0877192982500001,1.1132946194600002,0.0,42.636589,-70.734983,42.636589,-70.734983
511,514,513.0,12.0,2903.2178,129-04336,MA-128,Southbound,GLOUCESTER,Concord St/Exit 13,MA-133/Essex Ave/Exit 14,0.652361631598,2.0,55,60.965368999300004,31.6666666667,0.000558731620138,1.00056804381,1.0892857142899999,1.1084612545299999,0.085980415572,60.349915683,24.0,0.0105953287564,1.01077191757,1.0892857142899999,1.09727119424,0.0337268128162,42.636589,-70.734983,42.6140039,-70.6865088
512,515,514.0,12.0,3944.2813,129N04336,MA-128,Southbound,GLOUCESTER,MA-133/Essex Ave/Exit 14,MA-133/Essex Ave/Exit 14,0.0989902387057,2.0,55,63.7069260087,0.0,0.0,1.0,1.06779661017,1.15830774561,0.0,63.409191014499996,0.0,0.0,1.0,1.06779661017,1.15289438208,0.0,42.6140039,-70.6865088,42.6140039,-70.6865088
513,516,515.0,12.0,4095.4992,129-04335,MA-128,Southbound,"ESSEX, GLOUCESTER, MANCHESTER",MA-133/Essex Ave/Exit 14,School St/Exit 15,2.8837444316500003,2.0,55,63.50816717359999,0.0,0.007260377606149999,1.00774440278,1.08474576271,1.15469394861,0.0,63.918770019200004,19.3333333333,0.00119140444911,1.00127083141,1.0666666666700002,1.1621594548899998,0.0922485586163,42.6144626,-70.7002534,42.5868845,-70.767207
514,517,516.0,12.0,8708.8224,129N04335,MA-128,Southbound,MANCHESTER,School St/Exit 15,School St/Exit 15,0.16001384262499999,2.0,55,64.8944943003,0.0,0.0,1.0,1.0666666666700002,1.17989989637,0.0,65.5608564449,20.0,0.0,1.0,1.04918032787,1.1920155717299998,0.034487713752,42.5868845,-70.767207,42.5868845,-70.767207
515,518,517.0,12.0,8968.0484,129-04334,MA-128,Southbound,MANCHESTER,School St/Exit 15,Pine St/Exit 16,1.33382769641,2.0,55,64.9429965489,17.0,0.000810227015799,1.00087774593,1.08333333333,1.18078175543,0.028561228132799998,65.20678191489999,0.0,0.0,1.0,1.06557377049,1.185577853,0.0,42.5868845,-70.767207,42.5883118,-70.7886674
516,519,518.0,12.0,11102.5839,129N04334,MA-128,Southbound,MANCHESTER,Pine St/Exit 16,Pine St/Exit 16,0.17429585010600002,2.0,55,64.0804057397,32.0,0.0,1.0,1.08474576271,1.1650982861799999,0.0296882731321,64.5210199862,0.0,0.0,1.0,1.04918032787,1.1731094542899998,0.0,42.5883118,-70.7886674,42.5883118,-70.7886674
517,520,519.0,12.0,11372.9092,129-04333,MA-128,Southbound,"MANCHESTER, WENHAM",Pine St/Exit 16,Grapevine Rd/Exit 17,1.35555083735,2.0,55,64.5742491325,0.0,0.0,1.0,1.05,1.17407725695,0.0,64.603768647,26.0,0.0,1.0,1.03278688525,1.1746139754,0.0628107825177,42.5883118,-70.7886674,42.5944104,-70.8319045
518,521,520.0,12.0,13537.8858,129N04333,MA-128,Southbound,WENHAM,Grapevine Rd/Exit 17,Grapevine Rd/Exit 17,0.15130004882099998,2.0,55,63.8621087737,0.0,0.0164473292867,1.01781794006,1.10169491525,1.16112925043,0.0,63.9325750308,0.0,0.015411788992999999,1.0166961047399998,1.10169491525,1.16241045511,0.0,42.5944104,-70.8319045,42.5944104,-70.8319045
519,522,521.0,12.0,13778.4507,129-04332,MA-128,Southbound,"BEVERLY, WENHAM",Grapevine Rd/Exit 17,MA-22/Essex St,2.14140403642,2.0,55,63.9298185941,34.0,0.0,1.0,1.06779661017,1.16236033807,0.0272108843537,64.15847061720001,0.0,0.0,1.0,1.05,1.1665176475799999,0.0,42.5944104,-70.8319045,42.550076,-70.876958
520,523,522.0,12.0,17206.6169,129N04332,MA-128,Southbound,BEVERLY,MA-22/Essex St,MA-22/Essex St,0.10342537462899999,2.0,55,63.4678760393,32.1428571429,0.0,1.0,1.0689655172399999,1.15396138253,0.21164021164000002,63.6449936629,33.5,0.0,1.0,1.05084745763,1.15718170296,0.0608365019011,42.550076,-70.876958,42.550076,-70.876958
521,524,523.0,12.0,17364.0892,129-04331,MA-128,Southbound,BEVERLY,MA-22/Essex St,Sohier Rd/Brimbal Ave/Exit 19,0.952464982696,2.0,55,63.0919881306,12.9666666667,0.0,1.0,1.1052631578899998,1.14712705692,0.890207715134,63.8928356412,20.8,0.0,1.0,1.05,1.16168792075,0.288982540638,42.550076,-70.876958,NA,NA
522,525,524.0,12.0,18883.7362,129N04331,MA-128,Southbound,BEVERLY,Sohier Rd/Brimbal Ave/Exit 19,Sohier Rd/Brimbal Ave/Exit 19,0.319723356317,2.0,55,62.9948905109,20.1666666667,7.72472181345e-05,1.00008110958,1.1052631578899998,1.14536164565,0.350364963504,63.42082980520001,28.0,0.0,1.0,1.08620689655,1.15310599646,0.116124349825,NA,NA,NA,NA
523,526,525.0,12.0,19389.3812,129-04330,MA-128,Southbound,BEVERLY,Sohier Rd/Brimbal Ave/Exit 19,MA-1A/Dodge St /Exit 20,0.343215783041,2.0,55,61.6618493714,26.214285714299997,0.0206680335262,1.0217014352,1.14545454545,1.12112453403,0.394783221713,62.0419833938,21.551020408200003,0.0147061186304,1.01544142456,1.1052631578899998,1.1280360617,1.3752777452899998,NA,NA,42.57244439999999,-70.8929667
524,527,526.0,12.0,19963.0761,129N04330,MA-128,Southbound,BEVERLY,MA-1A/Dodge St (Retired),MA-1A/Dodge St /Exit 20,0.269414846308,2.0,55,59.4633949192,29.0833333333,0.0566431721508,1.05947533076,1.18867924528,1.08115263489,0.332563510393,57.5720159909,21.508196721300003,0.0897920368283,1.09428163867,1.26,1.0467639271100002,1.67218732153,NA,NA,42.57244439999999,-70.8929667
525,528,527.0,12.0,20387.8249,129-04666,MA-128,Southbound,"BEVERLY, DANVERS",MA-1A/Dodge St /Exit 20,Trask Ln/Exit 21,0.832831929956,2.0,55,59.480623559099996,33.0,0.0856549363053,1.09279284766,1.2037037037,1.08146588289,0.079042705017,57.44868193600001,25.3709677419,0.1213334616,1.1314445834,1.25,1.04452148975,3.21521175454,42.57244439999999,-70.8929667,42.5680987,-70.9081177
526,529,528.0,12.0,21706.7956,129N04666,MA-128,Southbound,DANVERS,Trask Ln/Exit 21,Trask Ln/Exit 21,0.0652966640628,2.0,55,60.7150022292,0.0,0.020481696190200002,1.0211644194,1.12727272727,1.10390913144,0.0,58.4114137776,25.7717391304,0.0594545680706,1.06143638701,1.21568627451,1.06202570505,2.48536695182,42.56915499999999,-70.9088866,42.56915499999999,-70.9088866
527,530,529.0,12.0,21802.0185,129-04665,MA-128,Southbound,DANVERS,Trask Ln/Exit 21,MA-62/Exit 22,0.576091527706,2.0,55,60.5582016232,0.0,0.03840144193930001,1.04032151404,1.14545454545,1.1010582113299998,0.0,57.9603895393,26.628048780500002,0.0828087776549,1.08694921654,1.2857142857100001,1.0538252643500001,4.3068169384,42.56915499999999,-70.9088866,42.5696158,-70.9342451
